school_id,school_name,region,grade,gender,year,enrollment,performance_score,ingestion_timestamp
6,School_6,West,7,F,2020,88,86.64,2026-02-26 09:07:03.566365
31,School_31,East,12,M,2023,102,73.86,2026-02-26 09:07:03.566365
18,School_18,North,6,F,2022,47,91.84,2026-02-26 09:07:03.566365
1,School_1,South,5,M,2024,36,95.54,2026-02-26 09:07:03.566365
9,School_9,West,4,F,2023,41,93.5,2026-02-26 09:07:03.566365
49,School_49,West,7,F,2023,182,79.38,2026-02-26 09:07:03.566365
16,School_16,South,4,F,2020,132,63.36,2026-02-26 09:07:03.566365
36,School_36,North,10,F,2022,166,74.87,2026-02-26 09:07:03.566365
11,School_11,South,10,M,2023,197,76.98,2026-02-26 09:07:03.566365
5,School_5,West,10,F,2022,173,98.41,2026-02-26 09:07:03.566365
21,School_21,East,9,F,2021,127,82.62,2026-02-26 09:07:03.566365
31,School_31,North,5,F,2020,79,85.63,2026-02-26 09:07:03.566365
40,School_40,North,8,M,2020,63,91.28,2026-02-26 09:07:03.566365
19,School_19,North,12,M,2020,62,82.73,2026-02-26 09:07:03.566365
0,School_0,South,12,F,2022,170,83.94,2026-02-26 09:07:03.566365
46,School_46,South,12,F,2023,169,69.81,2026-02-26 09:07:03.566365
5,School_5,East,6,F,2023,194,62.35,2026-02-26 09:07:03.566365
18,School_18,East,4,F,2022,74,88.86,2026-02-26 09:07:03.566365
17,School_17,North,12,M,2022,30,93.95,2026-02-26 09:07:03.566365
5,School_5,East,3,M,2021,74,76.48,2026-02-26 09:07:03.566365
44,School_44,South,11,M,2024,173,81.96,2026-02-26 09:07:03.566365
32,School_32,East,6,F,2024,148,72.29,2026-02-26 09:07:03.566365
22,School_22,South,1,F,2020,168,78.01,2026-02-26 09:07:03.566365
22,School_22,East,2,F,2023,27,68.36,2026-02-26 09:07:03.566365
25,School_25,West,7,F,2020,167,90.4,2026-02-26 09:07:03.566365
12,School_12,South,4,M,2023,192,79.68,2026-02-26 09:07:03.566365
6,School_6,West,5,M,2023,100,81.89,2026-02-26 09:07:03.566365
14,School_14,South,11,M,2021,98,61.48,2026-02-26 09:07:03.566365
43,School_43,East,10,F,2022,84,84.9,2026-02-26 09:07:03.566365
26,School_26,West,1,F,2022,79,68.11,2026-02-26 09:07:03.566365
25,School_25,East,2,F,2022,114,75.34,2026-02-26 09:07:03.566365
32,School_32,South,4,F,2024,75,76.51,2026-02-26 09:07:03.566365
14,School_14,West,8,F,2022,147,77.95,2026-02-26 09:07:03.566365
35,School_35,North,10,M,2024,141,69.1,2026-02-26 09:07:03.566365
44,School_44,East,4,F,2020,50,94.0,2026-02-26 09:07:03.566365
26,School_26,South,3,F,2024,104,77.11,2026-02-26 09:07:03.566365
4,School_4,West,3,M,2023,106,84.49,2026-02-26 09:07:03.566365
1,School_1,East,12,M,2021,145,84.56,2026-02-26 09:07:03.566365
32,School_32,West,5,F,2021,100,84.28,2026-02-26 09:07:03.566365
15,School_15,East,3,M,2023,41,82.37,2026-02-26 09:07:03.566365
22,School_22,East,8,F,2020,75,92.91,2026-02-26 09:07:03.566365
37,School_37,East,5,F,2021,105,92.5,2026-02-26 09:07:03.566365
15,School_15,West,12,M,2023,142,76.69,2026-02-26 09:07:03.566365
13,School_13,West,12,F,2021,130,85.43,2026-02-26 09:07:03.566365
28,School_28,East,7,F,2024,27,64.11,2026-02-26 09:07:03.566365
25,School_25,North,11,F,2021,81,63.63,2026-02-26 09:07:03.566365
34,School_34,North,8,M,2024,97,79.2,2026-02-26 09:07:03.566365
14,School_14,North,5,M,2024,171,96.01,2026-02-26 09:07:03.566365
2,School_2,South,8,M,2021,41,86.0,2026-02-26 09:07:03.566365
22,School_22,North,12,M,2021,34,86.77,2026-02-26 09:07:03.566365
28,School_28,West,3,F,2024,175,66.31,2026-02-26 09:07:03.566365
33,School_33,North,12,M,2021,169,78.13,2026-02-26 09:07:03.566365
32,School_32,West,7,F,2020,50,76.03,2026-02-26 09:07:03.566365
40,School_40,South,8,M,2022,106,91.32,2026-02-26 09:07:03.566365
40,School_40,West,7,M,2022,88,65.51,2026-02-26 09:07:03.566365
22,School_22,West,2,F,2023,128,81.57,2026-02-26 09:07:03.566365
6,School_6,West,8,M,2022,186,96.45,2026-02-26 09:07:03.566365
2,School_2,North,6,M,2020,100,95.7,2026-02-26 09:07:03.566365
31,School_31,East,10,F,2022,59,94.09,2026-02-26 09:07:03.566365
30,School_30,West,3,M,2022,88,75.0,2026-02-26 09:07:03.566365
17,School_17,North,4,F,2020,90,97.64,2026-02-26 09:07:03.566365
42,School_42,North,7,M,2024,83,92.21,2026-02-26 09:07:03.566365
6,School_6,North,3,F,2022,27,94.05,2026-02-26 09:07:03.566365
40,School_40,East,1,M,2023,90,97.29,2026-02-26 09:07:03.566365
0,School_0,East,6,F,2022,105,97.48,2026-02-26 09:07:03.566365
13,School_13,East,3,M,2022,63,69.6,2026-02-26 09:07:03.566365
31,School_31,East,11,F,2020,57,65.11,2026-02-26 09:07:03.566365
5,School_5,South,10,M,2020,136,87.63,2026-02-26 09:07:03.566365
38,School_38,East,6,M,2023,168,82.53,2026-02-26 09:07:03.566365
9,School_9,East,10,M,2021,23,73.1,2026-02-26 09:07:03.566365
6,School_6,East,12,F,2020,179,87.38,2026-02-26 09:07:03.566365
25,School_25,West,3,F,2021,74,62.48,2026-02-26 09:07:03.566365
33,School_33,West,6,M,2023,112,61.89,2026-02-26 09:07:03.566365
29,School_29,East,11,M,2022,78,74.17,2026-02-26 09:07:03.566365
35,School_35,South,4,M,2022,113,67.75,2026-02-26 09:07:03.566365
20,School_20,West,4,M,2021,86,88.74,2026-02-26 09:07:03.566365
16,School_16,North,10,M,2023,24,97.92,2026-02-26 09:07:03.566365
32,School_32,West,10,M,2023,102,86.47,2026-02-26 09:07:03.566365
9,School_9,North,11,M,2020,91,86.19,2026-02-26 09:07:03.566365
46,School_46,West,2,M,2021,146,60.26,2026-02-26 09:07:03.566365
41,School_41,East,4,M,2020,56,80.49,2026-02-26 09:07:03.566365
11,School_11,West,11,M,2021,46,92.68,2026-02-26 09:07:03.566365
15,School_15,East,12,F,2020,32,86.16,2026-02-26 09:07:03.566365
40,School_40,East,4,F,2020,153,69.11,2026-02-26 09:07:03.566365
31,School_31,West,11,M,2023,84,93.94,2026-02-26 09:07:03.566365
14,School_14,North,7,M,2023,177,98.58,2026-02-26 09:07:03.566365
26,School_26,North,5,M,2022,199,71.16,2026-02-26 09:07:03.566365
27,School_27,West,8,F,2022,60,68.28,2026-02-26 09:07:03.566365
16,School_16,East,7,F,2023,34,73.54,2026-02-26 09:07:03.566365
45,School_45,North,10,M,2023,152,62.53,2026-02-26 09:07:03.566365
49,School_49,South,9,M,2020,34,94.94,2026-02-26 09:07:03.566365
1,School_1,East,8,M,2022,20,97.17,2026-02-26 09:07:03.566365
35,School_35,West,9,F,2023,34,85.33,2026-02-26 09:07:03.566365
49,School_49,East,1,F,2021,67,90.57,2026-02-26 09:07:03.566365
6,School_6,South,10,F,2021,91,86.75,2026-02-26 09:07:03.566365
12,School_12,South,12,F,2022,136,75.09,2026-02-26 09:07:03.566365
14,School_14,North,3,M,2021,46,85.28,2026-02-26 09:07:03.566365
24,School_24,South,5,M,2020,177,93.45,2026-02-26 09:07:03.566365
22,School_22,East,9,M,2022,79,92.4,2026-02-26 09:07:03.566365
21,School_21,North,8,M,2023,85,63.24,2026-02-26 09:07:03.566365
25,School_25,South,10,M,2021,193,78.5,2026-02-26 09:07:03.566365
32,School_32,North,7,F,2020,71,75.89,2026-02-26 09:07:03.566365
10,School_10,North,2,M,2023,100,90.08,2026-02-26 09:07:03.566365
9,School_9,West,11,M,2024,54,80.06,2026-02-26 09:07:03.566365
24,School_24,North,6,F,2020,140,73.99,2026-02-26 09:07:03.566365
36,School_36,North,4,M,2021,61,88.25,2026-02-26 09:07:03.566365
47,School_47,South,5,M,2020,64,78.94,2026-02-26 09:07:03.566365
42,School_42,East,5,M,2024,71,70.26,2026-02-26 09:07:03.566365
37,School_37,East,4,F,2024,170,95.62,2026-02-26 09:07:03.566365
40,School_40,South,4,M,2020,176,64.52,2026-02-26 09:07:03.566365
44,School_44,East,4,F,2023,48,60.72,2026-02-26 09:07:03.566365
23,School_23,North,11,F,2023,76,65.76,2026-02-26 09:07:03.566365
39,School_39,West,2,F,2024,38,66.55,2026-02-26 09:07:03.566365
45,School_45,North,1,F,2022,27,81.52,2026-02-26 09:07:03.566365
32,School_32,North,12,M,2022,197,84.99,2026-02-26 09:07:03.566365
16,School_16,West,2,F,2023,154,77.94,2026-02-26 09:07:03.566365
23,School_23,South,7,M,2022,158,68.17,2026-02-26 09:07:03.566365
36,School_36,North,12,F,2023,85,65.29,2026-02-26 09:07:03.566365
1,School_1,North,1,M,2021,102,79.69,2026-02-26 09:07:03.566365
31,School_31,South,6,M,2023,175,82.62,2026-02-26 09:07:03.566365
23,School_23,North,4,M,2021,47,72.16,2026-02-26 09:07:03.566365
8,School_8,North,2,M,2024,108,68.82,2026-02-26 09:07:03.566365
3,School_3,East,3,M,2022,94,63.22,2026-02-26 09:07:03.566365
16,School_16,South,7,M,2024,59,61.05,2026-02-26 09:07:03.566365
16,School_16,North,6,M,2020,149,64.23,2026-02-26 09:07:03.566365
49,School_49,North,6,M,2020,95,89.68,2026-02-26 09:07:03.566365
47,School_47,West,8,M,2024,95,73.76,2026-02-26 09:07:03.566365
29,School_29,West,8,M,2023,133,61.1,2026-02-26 09:07:03.566365
39,School_39,West,6,F,2023,172,80.33,2026-02-26 09:07:03.566365
10,School_10,North,1,M,2022,114,81.44,2026-02-26 09:07:03.566365
20,School_20,North,10,M,2024,73,77.15,2026-02-26 09:07:03.566365
20,School_20,West,7,M,2020,164,64.43,2026-02-26 09:07:03.566365
17,School_17,East,8,F,2024,195,90.2,2026-02-26 09:07:03.566365
28,School_28,East,5,F,2024,159,87.56,2026-02-26 09:07:03.566365
23,School_23,East,11,M,2022,21,75.79,2026-02-26 09:07:03.566365
9,School_9,East,4,M,2023,99,75.23,2026-02-26 09:07:03.566365
44,School_44,South,7,F,2020,84,66.24,2026-02-26 09:07:03.566365
16,School_16,West,12,M,2022,71,90.14,2026-02-26 09:07:03.566365
17,School_17,North,12,M,2020,53,83.98,2026-02-26 09:07:03.566365
41,School_41,West,11,F,2020,64,63.43,2026-02-26 09:07:03.566365
47,School_47,East,6,F,2023,148,75.12,2026-02-26 09:07:03.566365
19,School_19,North,12,M,2023,119,96.14,2026-02-26 09:07:03.566365
36,School_36,South,6,M,2022,71,78.09,2026-02-26 09:07:03.566365
44,School_44,West,3,M,2021,86,73.0,2026-02-26 09:07:03.566365
17,School_17,North,11,F,2022,117,85.75,2026-02-26 09:07:03.566365
16,School_16,North,10,M,2022,95,68.12,2026-02-26 09:07:03.566365
8,School_8,East,4,M,2021,75,80.95,2026-02-26 09:07:03.566365
13,School_13,East,5,F,2020,128,86.78,2026-02-26 09:07:03.566365
48,School_48,West,9,M,2024,69,94.2,2026-02-26 09:07:03.566365
28,School_28,South,8,M,2021,120,87.7,2026-02-26 09:07:03.566365
30,School_30,North,3,M,2024,138,75.38,2026-02-26 09:07:03.566365
3,School_3,East,6,M,2020,172,90.71,2026-02-26 09:07:03.566365
17,School_17,West,10,F,2021,159,95.94,2026-02-26 09:07:03.566365
19,School_19,East,1,F,2023,134,79.11,2026-02-26 09:07:03.566365
46,School_46,West,3,F,2022,92,60.18,2026-02-26 09:07:03.566365
42,School_42,East,10,M,2021,75,95.24,2026-02-26 09:07:03.566365
43,School_43,South,12,M,2021,69,66.62,2026-02-26 09:07:03.566365
8,School_8,North,7,M,2020,175,65.05,2026-02-26 09:07:03.566365
12,School_12,East,7,M,2023,22,72.31,2026-02-26 09:07:03.566365
14,School_14,North,2,F,2021,185,75.2,2026-02-26 09:07:03.566365
26,School_26,West,3,M,2023,83,91.98,2026-02-26 09:07:03.566365
14,School_14,South,7,M,2024,73,75.57,2026-02-26 09:07:03.566365
27,School_27,North,12,M,2021,55,61.95,2026-02-26 09:07:03.566365
36,School_36,East,6,F,2023,191,85.44,2026-02-26 09:07:03.566365
18,School_18,North,7,M,2022,63,86.85,2026-02-26 09:07:03.566365
25,School_25,North,10,M,2020,138,92.57,2026-02-26 09:07:03.566365
25,School_25,West,9,M,2023,112,75.95,2026-02-26 09:07:03.566365
24,School_24,South,8,M,2020,160,63.44,2026-02-26 09:07:03.566365
25,School_25,South,6,M,2021,191,82.12,2026-02-26 09:07:03.566365
25,School_25,North,12,F,2021,151,64.84,2026-02-26 09:07:03.566365
45,School_45,North,4,M,2024,89,60.68,2026-02-26 09:07:03.566365
27,School_27,West,10,M,2020,198,91.14,2026-02-26 09:07:03.566365
48,School_48,North,9,M,2022,121,76.14,2026-02-26 09:07:03.566365
17,School_17,West,7,M,2022,30,81.0,2026-02-26 09:07:03.566365
31,School_31,South,5,M,2023,129,86.51,2026-02-26 09:07:03.566365
2,School_2,South,2,F,2022,80,76.04,2026-02-26 09:07:03.566365
1,School_1,West,9,M,2020,187,62.05,2026-02-26 09:07:03.566365
32,School_32,North,7,F,2021,151,70.11,2026-02-26 09:07:03.566365
41,School_41,South,9,F,2020,174,67.77,2026-02-26 09:07:03.566365
18,School_18,East,11,M,2020,35,99.1,2026-02-26 09:07:03.566365
16,School_16,West,9,M,2021,26,89.58,2026-02-26 09:07:03.566365
43,School_43,South,10,F,2020,30,78.06,2026-02-26 09:07:03.566365
32,School_32,South,5,M,2022,83,62.53,2026-02-26 09:07:03.566365
11,School_11,South,7,F,2023,199,64.63,2026-02-26 09:07:03.566365
48,School_48,East,5,F,2023,147,92.52,2026-02-26 09:07:03.566365
2,School_2,East,3,M,2020,25,97.82,2026-02-26 09:07:03.566365
42,School_42,East,10,M,2021,139,61.25,2026-02-26 09:07:03.566365
48,School_48,North,8,F,2024,67,96.42,2026-02-26 09:07:03.566365
25,School_25,West,8,M,2020,88,75.22,2026-02-26 09:07:03.566365
34,School_34,North,9,F,2020,140,68.55,2026-02-26 09:07:03.566365
7,School_7,East,11,F,2024,25,64.09,2026-02-26 09:07:03.566365
35,School_35,West,12,M,2023,104,90.87,2026-02-26 09:07:03.566365
6,School_6,North,6,F,2023,129,78.76,2026-02-26 09:07:03.566365
45,School_45,North,2,F,2024,47,93.3,2026-02-26 09:07:03.566365
45,School_45,North,3,F,2021,128,69.05,2026-02-26 09:07:03.566365
35,School_35,East,11,F,2020,152,87.14,2026-02-26 09:07:03.566365
15,School_15,South,12,F,2022,100,64.72,2026-02-26 09:07:03.566365
23,School_23,West,10,F,2023,120,63.59,2026-02-26 09:07:03.566365
0,School_0,East,11,M,2023,77,65.34,2026-02-26 09:07:03.566365
48,School_48,West,6,F,2023,43,92.36,2026-02-26 09:07:03.566365
24,School_24,East,1,F,2021,178,86.22,2026-02-26 09:07:03.566365
9,School_9,North,2,M,2024,188,66.64,2026-02-26 09:07:03.566365
15,School_15,North,8,M,2021,87,75.39,2026-02-26 09:07:03.566365
15,School_15,South,11,M,2023,126,90.55,2026-02-26 09:07:03.566365
7,School_7,South,8,F,2020,193,71.43,2026-02-26 09:07:03.566365
28,School_28,West,6,M,2023,29,96.85,2026-02-26 09:07:03.566365
38,School_38,South,3,F,2020,184,96.58,2026-02-26 09:07:03.566365
27,School_27,South,2,F,2020,168,82.12,2026-02-26 09:07:03.566365
5,School_5,West,6,F,2023,40,85.28,2026-02-26 09:07:03.566365
15,School_15,East,1,F,2023,143,86.13,2026-02-26 09:07:03.566365
19,School_19,South,10,M,2020,132,70.34,2026-02-26 09:07:03.566365
15,School_15,East,6,F,2021,116,74.61,2026-02-26 09:07:03.566365
6,School_6,North,9,F,2021,157,65.44,2026-02-26 09:07:03.566365
40,School_40,South,7,F,2021,101,96.99,2026-02-26 09:07:03.566365
13,School_13,North,9,F,2022,116,88.95,2026-02-26 09:07:03.566365
42,School_42,North,2,F,2020,112,61.85,2026-02-26 09:07:03.566365
25,School_25,East,11,F,2022,114,81.98,2026-02-26 09:07:03.566365
25,School_25,West,5,M,2022,43,73.72,2026-02-26 09:07:03.566365
13,School_13,South,9,M,2020,143,92.61,2026-02-26 09:07:03.566365
6,School_6,East,7,F,2022,159,73.75,2026-02-26 09:07:03.566365
32,School_32,West,9,F,2020,167,85.77,2026-02-26 09:07:03.566365
25,School_25,North,11,F,2024,155,66.63,2026-02-26 09:07:03.566365
44,School_44,South,6,F,2024,97,82.35,2026-02-26 09:07:03.566365
19,School_19,North,7,F,2020,152,71.76,2026-02-26 09:07:03.566365
2,School_2,North,10,M,2020,73,66.6,2026-02-26 09:07:03.566365
3,School_3,South,5,F,2020,55,84.77,2026-02-26 09:07:03.566365
25,School_25,West,6,M,2021,131,85.55,2026-02-26 09:07:03.566365
10,School_10,West,1,M,2020,185,99.33,2026-02-26 09:07:03.566365
1,School_1,South,1,M,2023,150,86.76,2026-02-26 09:07:03.566365
13,School_13,South,2,M,2024,183,80.63,2026-02-26 09:07:03.566365
43,School_43,East,11,M,2024,41,96.5,2026-02-26 09:07:03.566365
29,School_29,East,4,F,2020,27,93.13,2026-02-26 09:07:03.566365
48,School_48,North,11,F,2024,145,81.95,2026-02-26 09:07:03.566365
11,School_11,South,9,F,2020,97,80.45,2026-02-26 09:07:03.566365
25,School_25,West,7,F,2020,26,97.68,2026-02-26 09:07:03.566365
43,School_43,North,6,M,2024,87,84.69,2026-02-26 09:07:03.566365
32,School_32,North,1,M,2024,81,88.55,2026-02-26 09:07:03.566365
12,School_12,North,5,F,2023,166,63.47,2026-02-26 09:07:03.566365
13,School_13,North,11,M,2022,126,88.73,2026-02-26 09:07:03.566365
23,School_23,West,12,F,2023,194,70.59,2026-02-26 09:07:03.566365
33,School_33,North,4,M,2023,43,64.62,2026-02-26 09:07:03.566365
43,School_43,South,5,M,2024,153,93.99,2026-02-26 09:07:03.566365
25,School_25,East,11,M,2023,155,87.65,2026-02-26 09:07:03.566365
20,School_20,West,9,M,2024,172,76.3,2026-02-26 09:07:03.566365
27,School_27,South,12,F,2021,108,77.26,2026-02-26 09:07:03.566365
47,School_47,South,3,M,2020,126,67.88,2026-02-26 09:07:03.566365
35,School_35,South,4,F,2022,60,60.38,2026-02-26 09:07:03.566365
39,School_39,East,8,F,2021,129,73.97,2026-02-26 09:07:03.566365
1,School_1,East,3,M,2020,150,65.94,2026-02-26 09:07:03.566365
41,School_41,East,3,F,2020,28,76.87,2026-02-26 09:07:03.566365
8,School_8,South,9,F,2022,199,93.35,2026-02-26 09:07:03.566365
22,School_22,East,5,F,2023,101,64.59,2026-02-26 09:07:03.566365
14,School_14,North,10,F,2020,196,63.67,2026-02-26 09:07:03.566365
12,School_12,East,1,M,2022,113,96.08,2026-02-26 09:07:03.566365
22,School_22,West,7,M,2024,152,89.81,2026-02-26 09:07:03.566365
16,School_16,South,7,M,2020,135,62.12,2026-02-26 09:07:03.566365
47,School_47,South,6,M,2020,179,63.18,2026-02-26 09:07:03.566365
1,School_1,North,6,F,2023,46,87.4,2026-02-26 09:07:03.566365
19,School_19,East,3,F,2023,171,74.81,2026-02-26 09:07:03.566365
19,School_19,East,3,M,2024,185,88.97,2026-02-26 09:07:03.566365
45,School_45,West,10,M,2020,163,76.18,2026-02-26 09:07:03.566365
2,School_2,North,11,F,2023,162,98.71,2026-02-26 09:07:03.566365
11,School_11,West,9,M,2022,44,87.78,2026-02-26 09:07:03.566365
39,School_39,West,1,F,2020,23,61.86,2026-02-26 09:07:03.566365
1,School_1,South,7,M,2022,51,73.22,2026-02-26 09:07:03.566365
35,School_35,South,12,F,2021,192,82.54,2026-02-26 09:07:03.566365
13,School_13,East,11,F,2024,54,65.67,2026-02-26 09:07:03.566365
15,School_15,East,10,M,2023,49,60.1,2026-02-26 09:07:03.566365
18,School_18,West,7,M,2021,122,63.17,2026-02-26 09:07:03.566365
33,School_33,East,8,M,2023,131,80.97,2026-02-26 09:07:03.566365
43,School_43,West,6,F,2021,68,85.29,2026-02-26 09:07:03.566365
45,School_45,East,8,M,2023,113,63.72,2026-02-26 09:07:03.566365
5,School_5,East,1,M,2024,102,86.61,2026-02-26 09:07:03.566365
12,School_12,South,1,M,2020,199,84.68,2026-02-26 09:07:03.566365
35,School_35,South,9,M,2022,149,97.6,2026-02-26 09:07:03.566365
21,School_21,South,12,M,2021,184,93.63,2026-02-26 09:07:03.566365
17,School_17,South,4,F,2022,48,97.73,2026-02-26 09:07:03.566365
11,School_11,North,3,M,2022,177,98.64,2026-02-26 09:07:03.566365
29,School_29,South,6,M,2023,137,77.63,2026-02-26 09:07:03.566365
39,School_39,North,10,M,2020,41,79.52,2026-02-26 09:07:03.566365
6,School_6,South,12,M,2023,121,71.26,2026-02-26 09:07:03.566365
31,School_31,East,12,F,2022,38,80.34,2026-02-26 09:07:03.566365
47,School_47,West,9,F,2024,86,66.03,2026-02-26 09:07:03.566365
18,School_18,East,10,M,2020,105,86.86,2026-02-26 09:07:03.566365
5,School_5,East,11,M,2020,37,61.0,2026-02-26 09:07:03.566365
19,School_19,North,4,M,2022,128,69.43,2026-02-26 09:07:03.566365
26,School_26,South,9,F,2023,132,68.32,2026-02-26 09:07:03.566365
42,School_42,West,5,F,2024,152,97.52,2026-02-26 09:07:03.566365
36,School_36,West,7,M,2021,158,65.8,2026-02-26 09:07:03.566365
47,School_47,South,3,F,2023,77,95.63,2026-02-26 09:07:03.566365
6,School_6,North,3,F,2020,37,64.97,2026-02-26 09:07:03.566365
4,School_4,North,12,F,2023,91,86.03,2026-02-26 09:07:03.566365
10,School_10,North,3,F,2021,112,72.8,2026-02-26 09:07:03.566365
14,School_14,West,8,F,2024,169,72.64,2026-02-26 09:07:03.566365
2,School_2,North,6,F,2024,75,99.93,2026-02-26 09:07:03.566365
4,School_4,North,9,M,2021,42,69.04,2026-02-26 09:07:03.566365
22,School_22,West,9,F,2021,35,68.1,2026-02-26 09:07:03.566365
36,School_36,West,8,M,2022,63,83.57,2026-02-26 09:07:03.566365
8,School_8,East,1,F,2020,91,89.63,2026-02-26 09:07:03.566365
14,School_14,West,6,M,2022,33,99.3,2026-02-26 09:07:03.566365
2,School_2,South,4,F,2023,156,88.06,2026-02-26 09:07:03.566365
28,School_28,West,4,M,2021,94,82.47,2026-02-26 09:07:03.566365
5,School_5,West,3,M,2022,127,76.37,2026-02-26 09:07:03.566365
16,School_16,North,12,F,2020,163,83.8,2026-02-26 09:07:03.566365
25,School_25,East,9,M,2020,160,84.03,2026-02-26 09:07:03.566365
20,School_20,North,2,M,2021,55,68.71,2026-02-26 09:07:03.566365
7,School_7,East,1,F,2022,63,86.85,2026-02-26 09:07:03.566365
20,School_20,North,10,M,2024,119,68.18,2026-02-26 09:07:03.566365
10,School_10,South,3,F,2021,100,79.6,2026-02-26 09:07:03.566365
37,School_37,North,4,M,2023,33,70.39,2026-02-26 09:07:03.566365
7,School_7,North,4,M,2022,112,72.51,2026-02-26 09:07:03.566365
41,School_41,South,6,F,2022,36,84.56,2026-02-26 09:07:03.566365
23,School_23,South,1,M,2021,116,62.58,2026-02-26 09:07:03.566365
34,School_34,West,1,M,2022,145,60.48,2026-02-26 09:07:03.566365
13,School_13,North,2,F,2022,73,65.22,2026-02-26 09:07:03.566365
13,School_13,South,4,F,2023,145,66.75,2026-02-26 09:07:03.566365
9,School_9,South,7,F,2023,149,67.91,2026-02-26 09:07:03.566365
11,School_11,West,6,M,2024,164,90.96,2026-02-26 09:07:03.566365
37,School_37,East,11,M,2023,42,77.87,2026-02-26 09:07:03.566365
43,School_43,South,9,F,2024,148,78.8,2026-02-26 09:07:03.566365
45,School_45,South,7,M,2023,31,85.77,2026-02-26 09:07:03.566365
33,School_33,North,12,M,2024,160,89.16,2026-02-26 09:07:03.566365
40,School_40,West,5,M,2023,31,60.14,2026-02-26 09:07:03.566365
9,School_9,North,6,M,2023,76,94.27,2026-02-26 09:07:03.566365
16,School_16,East,10,M,2021,105,99.54,2026-02-26 09:07:03.566365
16,School_16,West,9,F,2023,37,64.87,2026-02-26 09:07:03.566365
2,School_2,North,1,F,2024,122,86.04,2026-02-26 09:07:03.566365
30,School_30,South,11,M,2021,102,60.1,2026-02-26 09:07:03.566365
0,School_0,South,9,M,2024,113,61.96,2026-02-26 09:07:03.566365
